,TARIH,FONKODU,FONUNVAN,FIYAT,TEDPAYSAYISI,KISISAYISI,PORTFOYBUYUKLUK,BORSABULTENFIYAT
367,1688688000000,GKL,GARANTİ PORTFÖY YF HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),5.045732,56249207.0,4.0,283818396.97,-
368,1688688000000,GKS,INVEO PORTFÖY İKİNCİ SERBEST FON,3.04947,14855526.0,15.0,45301476.88,-
369,1688688000000,GKV,GARANTİ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),2.805983,35960110.0,1431.0,100903450.62,-
370,1688688000000,GLC,GLOBAL MD PORTFÖY İKİNCİ FON SEPETİ FONU,1.564767,104639.0,65.0,163735.61,-
371,1688688000000,GLG,GLOBAL MD PORTFÖY CAPİTAL HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.565884,1471823.0,83.0,3776527.82,-
372,1688688000000,GLM,ATLAS PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,2.109707,5489949.0,10.0,11582185.08,-
373,1688688000000,GLP,GARANTİ PORTFÖY PRUVA SERBEST (DÖVİZ) ÖZEL FON,25.937493,4017129.0,4.0,104194255.28,-
374,1688688000000,GLS,AZİMUT PORTFÖY  KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,0.051572,814719650.001,822.0,42016977.02,-
375,1688688000000,GLV,GLOBAL MD PORTFÖY NEHİR SERBEST FON,4.282752,7511744.0,54.0,32170936.82,-
376,1688688000000,GL1,AZİMUT PYŞ BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),449.742495,3766374.0,1495.0,1693898440.39,-
377,1688688000000,GMA,AZİMUT PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,0.682195,2943472901.556,2616.0,2008021352.41,-
378,1688688000000,GMC,TEB PORTFÖY GÜMÜŞ FON SEPETİ FONU,1.687042,160867344.0,3354.0,271389973.85,-
379,1688688000000,GMD,GLOBAL MD PORTFÖY BİRİNCİ FON SEPETİ FONU,1.839191,1343286.0,73.0,2470559.2,-
380,1688688000000,GME,INVEO PORTFÖY EGE SERBEST ÖZEL FON,8.839038,14109435.132,2.0,124713828.63,-
381,1688688000000,GMG,GARANTİ PORTFÖY MART 2024 SERBEST (DÖVİZ-ABD DOLARI) FON,27.270594,148153250.0,719.0,4040227084.43,-
382,1688688000000,GMJ,GARANTİ PORTFÖY MART 2023 SERBEST (DÖVİZ-ABD DOLARI) FON,0.0,0.0,0.0,0.01,-
383,1688688000000,GMP,GARANTİ PORTFÖY GM SERBEST (DÖVİZ) ÖZEL FON,24.458412,39276458.0,1.0,960639786.72,-
384,1688688000000,GMR,INVEO PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.519154,390027100.0,2564.0,202483956.93,-
385,1688688000000,GMV,GARANTİ PORTFÖY OCAK 2026 SERBEST (DÖVİZ-ABD DOLARI) FON,28.887054,6623915.0,28.0,191345393.47,-
386,1688688000000,GMZ,İŞ PORTFÖY MZ SERBEST ÖZEL FON,4.968611,23505763.787,1.0,116790987.4,-
387,1688688000000,GNK,AZİMUT PORTFÖY SARPAY SERBEST (DÖVİZ) ÖZEL FON,28.216468,4281000.0,1.0,120794699.13,-
388,1688688000000,GOH,GARANTİ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),5.265409,215347508.0,15991.0,1133892792.7,-
389,1688688000000,GO1,GRİ PORTFÖY BİRİNCİ FON SEPETİ FONU,1.218848,723638.0,104.0,882004.86,-
390,1688688000000,GO2,GRİ PORTFÖY İKİNCİ FON SEPETİ FONU,1.378449,2331090.0,102.0,3213287.91,-
391,1688688000000,GO3,GRİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,1.530119,5824321.0,190.0,8911906.48,-
392,1688688000000,GO4,GRİ PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU,1.644939,6819455.0,343.0,11217589.89,-
393,1688688000000,GO6,GRİ PORTFÖY PARA PİYASASI (TL) FONU,1.096126,4415578.0,39.0,4840030.84,-
394,1688688000000,GPA,GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU,9.273608,140514217.0,6727.0,1303073795.85,-
395,1688688000000,GPB,GARANTİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,3.760789,189890090.0,12701.0,714136536.61,-
396,1688688000000,GPC,GARANTİ PORTFÖY İKİNCİ SERBEST ( DÖVİZ ) FON,29.01416,15386575.0,485.0,446428550.4,-
397,1688688000000,GPF,GARANTİ PORTFÖY BİRİNCİ KATILIM FONU,3.09891,60276515.0,951.0,186791494.76,-
398,1688688000000,GPG,INVEO PORTFÖY BİRİNCİ DEĞİŞKEN FON,5.323554,111384100.0,4407.0,592959269.7,-
399,1688688000000,GPH,GARANTİ PORTFÖY ONSEKİZİNCİ SERBEST (DÖVİZ) ÖZEL FON,28.016885,1681920.0,1.0,47122158.48,-
400,1688688000000,GPI,GARANTİ PORTFÖY İKİNCİ DEĞİŞKEN FON,5.278284,68645479.0,3455.0,362330348.57,-
401,1688688000000,GPL,GARANTİ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,26.463154,1342387258.0,13066.0,35523800432.89,-
402,1688688000000,GPM,GARANTİ PORTFÖY MİB SERBEST (DÖVİZ) ÖZEL FON,26.491713,19505549.0,2.0,516735402.59,-
403,1688688000000,GPU,GARANTİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,6.01764,25762407.0,2149.0,155028902.57,-
404,1688688000000,GPV,GARANTİ PORTFÖY ONDOKUZUNCU SERBEST (DÖVİZ) ÖZEL FON,28.269984,4609023.0,1.0,130297005.08,-
405,1688688000000,GPZ,GARANTİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU,1.473267,205086790.0,94.0,302147582.53,-
406,1688688000000,GP1,AZİMUT PORTFÖY AEB SERBEST (TL) ÖZEL FON,1.282522,45745875.0,1.0,58670098.33,-
407,1688688000000,GRO,GARANTİ PORTFÖY OTUZUNCU SERBEST (DÖVİZ) FON,26.084983,6291387.0,34.0,164110724.69,-
408,1688688000000,GSE,AZİMUT PORTFÖY 7.0 SERBEST (DÖVİZ) FON,29.358928,43085804.0,261.0,1264953020.41,-
409,1688688000000,GSG,AZİMUT PORTFÖY GÜREL SERBEST (DÖVİZ) ÖZEL FON,28.866251,1710679.0,1.0,49380889.31,-
410,1688688000000,GSO,GARANTİ PORTFÖY ÖPY SERBEST ÖZEL FON,4.058951,21649550.0,6.0,87874460.44,-
411,1688688000000,GSP,AZİMUT PYŞ KAR PAYI ÖDEYEN HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.157619,9548766817.0,3767.0,1505068225.67,-
412,1688688000000,GTA,GARANTİ PORTFÖY ALTIN FONU,0.435512,10595073872.0,32278.0,4614286444.5,-
413,1688688000000,GTF,AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU,5.122637,23956897.958,419.0,122722488.22,-
414,1688688000000,GTK,GARANTİ PORTFÖY KAMU BORÇLANMA ARAÇLARI ÖZEL FONU,2.604293,2973718549.0,1.0,7744433229.04,-
415,1688688000000,GTL,GARANTİ PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,0.03708,278360432670.0,113156.0,10321554873.92,-
416,1688688000000,GTM,GARANTİ PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),2.310566,102143010.0,2203.0,236008139.29,-
417,1688688000000,GTY,GARANTİ PORTFÖY TREND SERBEST FON,2.163009,61766901.0,191.0,133602350.78,-
418,1688688000000,GTZ,GARANTİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,2.527506,361665969.0,13997.0,914112769.59,-
419,1688688000000,GUA,GARANTİ PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI ÖZEL FON,1.979368,291158745.0,1.0,576310383.3,-
420,1688688000000,GUE,GARANTİ PORTFÖY ÖPY PARA PİYASASI (TL) ÖZEL FON,0.0,0.0,0.0,0.01,-
421,1688688000000,GUH,GARANTI PORTFÖY YABANCI TEKNOLOJİ BYF FON SEPETİ FONU,0.12226,9128780304.0,20863.0,1116088545.6,-
422,1688688000000,GUM,AK PORTFÖY GÜMÜŞ FON SEPETI FONU,2.759615,362045645.0,23958.0,999106471.78,-
423,1688688000000,GVA,GARANTİ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇLAR DEĞİŞKEN FON,1.814289,78704097.0,5108.0,142792011.58,-
424,1688688000000,GVB,GARANTİ PORTFÖY ACE SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,28.210749,24536570.0,3.0,692195005.41,-
425,1688688000000,GVC,GARANTİ PORTFÖY ERG SERBEST (DÖVİZ) ÖZEL FON,27.435778,4926270.0,1.0,135156051.95,-
426,1688688000000,GVD,GARANTİ PORTFÖY KARABAĞLI SERBEST (DÖVİZ) ÖZEL FON,25.038714,37864.0,1.0,948065.87,-
427,1688688000000,GVI,GARANTİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,1.829743,45465549.0,444.0,83190265.49,-
428,1688688000000,GVL,GARANTİ  PORTFÖY ZYT SERBEST (DÖVİZ) ÖZEL FON,26.960555,11107926.0,2.0,299475847.77,-
429,1688688000000,GVY,GARANTİ PORTFÖY YİRMİDOKUZUNCU SERBEST (TL) ÖZEL FON,1.164405,1863134.0,2.0,2169443.26,-
430,1688688000000,GVZ,GARANTİ PORTFÖY ACE SERBEST (DÖVİZ-AVRO) ÖZEL FON,30.204663,5574306.0,2.0,168370034.4,-
431,1688688000000,GYC,GARANTİ PORTFÖY YİRMİBEŞİNCİ SERBEST ÖZEL FON,1.289217,1155975546.0,1.0,1490303765.5,-
432,1688688000000,GYG,GARANTİ PORTFÖY TEKOS SERBEST (DÖVİZ-AVRO) ÖZEL FON,28.487015,5019681.0,5.0,142995728.58,-
433,1688688000000,GYK,INVEO PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,0.034298,1457426714.0,264.0,49987281.99,-
434,1688688000000,GYL,INVEO PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,4.410484,48585350.0,16607.0,214284893.26,-
435,1688688000000,GYN,GARANTİ PORTFÖY HCR SERBEST (DÖVİZ) ÖZEL FON,27.473992,20613565.0,1.0,566336912.98,-
436,1688688000000,GYR,GARANTİ PORTFÖY TEKOS SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,26.926092,11570000.0,5.0,311534884.78,-
437,1688688000000,GZB,GARANTİ PORTFÖY ÖPY İKİNCİ SERBEST ÖZEL FON,1.910977,144735765.0,1.0,276586698.33,-
438,1688688000000,GZD,GARANTİ PORTFÖY ONÜCÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,28.355131,3414642.0,3.0,96822622.09,-
439,1688688000000,GZE,GARANTİ PORTFÖY EMTİA SERBEST FON,2.867884,57235947.0,1494.0,164146039.0,-
440,1688688000000,GZG,GARANTİ PORTFÖY SAĞLIK SEKTÖRÜ DEĞİŞKEN FON,2.826764,18670313.0,1755.0,52776571.48,-
441,1688688000000,GZH,GARANTİ PORTFÖY TEMİZ ENERJİ DEĞİŞKEN FON,2.571015,84304062.0,5697.0,216746978.23,-
442,1688688000000,GZJ,GARANTİ PORTFÖY İKİNCİ FON SEPETİ FONU,2.613826,127744625.0,1047.0,333902267.46,-
443,1688688000000,GZL,GARANTİ PORTFÖY TARIM VE GIDA SEKTÖRÜ DEĞİŞKEN FON,2.681865,138058140.0,12736.0,370253304.51,-
444,1688688000000,GZM,GLOBAL MD PORTFÖY DİNAMİK SERBEST (TL) FON,5.813415,2277369.0,130.0,13239291.9,-
445,1688688000000,GZN,GLOBAL MD PORTFÖY BOĞAZİÇİ SERBEST FON,13.787842,41461688.0,1215.0,571667214.58,-
446,1688688000000,GZO,GARANTİ PORTFÖY ÖZM SERBEST (DÖVİZ) ÖZEL FON,27.856393,4322979.0,1.0,120422601.76,-
447,1688688000000,GZP,GARANTİ PORTFÖY BİRİNCİ FON SEPETİ FONU,2.195517,173130271.0,1127.0,380110444.01,-
448,1688688000000,GZR,GARANTİ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.333074,65658242.0,1948.0,284502043.41,-
449,1688688000000,GZU,GARANTİ PORTFÖY EKE SERBEST (DÖVİZ) ÖZEL FON,26.952322,6829649.0,2.0,184074897.76,-
450,1688688000000,GZV,GARANTİ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,3.421921,29681630.0,2105.0,101568204.92,-
451,1688688000000,GZY,GARANTİ PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON,3.178137,56655358.0,5372.0,180058515.74,-
452,1688688000000,GZZ,GARANTİ PORTFÖY FİNANS SEKTÖRÜ DEĞİŞKEN FON,2.381995,4842892.0,571.0,11535746.89,-
453,1688688000000,HAE,HSBC PORTFÖY AĞUSTOS 2024 SERBEST (DÖVİZ) FON,26.111217,4239751.0,77.0,110705056.55,-
454,1688688000000,HAG,GARANTİ PORTFÖY EKİM 2026 SERBEST (DÖVİZ-ABD DOLARI) FON,26.405324,2028125.0,15.0,53553297.56,-
455,1688688000000,HBF,HSBC PORTFÖY ALTIN FONU,12.517348,52692776.0,4759.0,659573794.51,-
456,1688688000000,HBN,HSBC PORTFÖY BİRİNCİ FON SEPETİ FONU,1.521061,233896314.0,1348.0,355770552.93,-
457,1688688000000,HBU,HSBC PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.561278,166404400.0,1471.0,93399125.57,-
458,1688688000000,HBV,HEDEF PORTFÖY DORUK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),6.402297,60103227.0,50.0,384798695.55,-
459,1688688000000,HDA,HEDEF PORTFÖY DÖRDÜNCÜ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0.0,0.0,-
460,1688688000000,HDH,HEDEF PORTFÖY DOĞU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),264.736032,1831141.0,50.0,484769002.39,-
461,1688688000000,HDJ,HEDEF PORTFÖY ARTI SERBEST (TL) FON,1.595868,38505021.0,21.0,61448922.93,-
462,1688688000000,HDK,HEDEF PORTFÖY VEGA İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0.0,0.0,-
463,1688688000000,HDS,HEDEF PORTFÖY SERBEST (TL) FON,4.015176,92358740.0,14.0,370836592.76,-
464,1688688000000,HEH,HEDEF PORTFÖY ALGO EVEREST İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.838233,133185518.0,14.0,111640560.94,-
465,1688688000000,HFA,HSBC PORTFÖY ALLİANZ SERBEST ÖZEL FON,1.327449,301671791.0,1.0,400454052.53,-
466,1688688000000,HFV,HSBC PYŞ ÜÇÜNCÜ SERBEST (DÖVİZ) FON,26.76916,44392370.0,589.0,1188346476.8,-
467,1688688000000,HGC,HSBC PYŞ İKİNCİ SERBEST (DÖVİZ) FON,27.430725,147230865.0,1942.0,4038649424.26,-
468,1688688000000,HGH,HEDEF PORTFÖY GÜNEŞ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.786994,9246764.0,53.0,16523911.63,-
469,1688688000000,HGM,HEDEF PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.114988,6621865.0,131.0,7383301.21,-
470,1688688000000,HGT,AZİMUT PORTFÖY 15.0 SERBEST (DÖVİZ) FON,20.770149,85240.0,3.0,1770447.49,-
471,1688688000000,HGU,HSBC PORTFÖY GÜÇLÜ SERBEST ÖZEL FON,1.433022,366231422.0,2.0,524817785.63,-
472,1688688000000,HGV,HEDEF PORTFÖY SENTİMENT SERBEST FON,1.836851,8048509.0,17.0,14783914.39,-
473,1688688000000,HII,HSBC PYŞ BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,1.386243,386059910.0,1.0,535172676.43,-
474,1688688000000,HIM,HEDEF PORTFÖY İKİNCİ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.016683,56909134.0,8.0,57858551.76,-
475,1688688000000,HIS,HEDEF PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.317627,106909970.0,20.0,140867436.95,-
476,1688688000000,HJA,AZİMUT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),3.958343,30593012.0,1.0,121097650.03,-
477,1688688000000,HJB,HEDEF PORTFÖY BİRİNCİ DEĞİŞKEN FON,1.295946,11244777.0,1483.0,14572628.06,-
478,1688688000000,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.240066,216812461.0,9740.0,702486741.06,-
479,1688688000000,HKM,HEDEF PORTFÖY BAŞAK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.85826,31372481.0,427.0,58298221.76,-
480,1688688000000,HKP,HEDEF PORTFÖY KATILIM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.154504,18775720.0,19.0,21676634.77,-
481,1688688000000,HKR,HSBC PORTFÖY KIRMIZI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.461198,265518428.0,371.0,387974958.31,-
482,1688688000000,HKV,ZİRAAT PORTFÖY HALKBANK KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,176.298391,6578192.0,38298.0,1159724662.21,-
483,1688688000000,HLL,ZİRAAT PORTFÖY HALKBANK PARA PİYASASI (TL) FONU,0.104921,57568155179.0,938328.0,6040097784.32,-
484,1688688000000,HLR,HEDEF PORTFÖY ADA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.737586,23238851.0,47.0,319245705.76,-
485,1688688000000,HMC,HEDEF PORTFÖY EKİNOKS SERBEST (TL) FON,3.367856,11225624.0,266.0,37806281.95,-
486,1688688000000,HME,HSBC PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,26.421268,80101058.0,1286.0,2116371526.83,-
487,1688688000000,HMG,HSBC PYŞ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON(HİSSE SENEDİ YOĞUN FON),0.021777,19242667037.0,553.0,419045405.19,-
488,1688688000000,HMK,HEDEF PORTFÖY EGE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),107.509487,3120603.0,151.0,335494428.01,-
489,1688688000000,HMR,HEDEF PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.0,0.0,0.0,0.0,-
490,1688688000000,HMS,HSBC PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.035891,5044209219.0,1190.0,181040856.37,-
491,1688688000000,HMT,AZİMUT PORTFÖY 12.0 SERBEST FON,2.837833,31595438.0,7.0,89662586.0,-
492,1688688000000,HMV,HEDEF PORTFÖY MAVİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),4.538338,17594839.0,16.0,79851318.0,-
493,1688688000000,HNN,GARANTİ PORTFÖY OCAK 2023 SERBEST(DÖVİZ-ABD DOLARI) FON,0.0,0.0,0.0,0.01,-
494,1688688000000,HNS,HSBC PORTFÖY NİSAN 2024 SERBEST (DÖVİZ) FON,26.149728,5198531.0,101.0,135940169.31,-
495,1688688000000,HOA,HSBC PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,0.063558,4710321482.0,1846.0,299379786.61,-
496,1688688000000,HOY,HSBC PORTFÖY YABANCI BYF FON SEPETI,0.140472,8058767453.0,3545.0,1132031299.42,-
497,1688688000000,HPC,ZİRAAT PORTFÖY HEDEF SERBEST ÖZEL FON,3.392831,7820131243.0,10.0,26532384070.37,-
498,1688688000000,HPD,HSBC PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON,0.091877,1972578543.0,1817.0,181234146.58,-
499,1688688000000,HPF,HEDEF PORTFÖY KUZEY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.174345,22015708.0,13.0,422136788.99,-
500,1688688000000,HPI,HEDEF PORTFÖY İDEAL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),10.355745,109260480.0,15.0,1131473665.01,-
501,1688688000000,HPJ,AZİMUT PORTFÖY HP SERBEST ÖZEL FON,1.759793,56018477.0,1.0,98580937.11,-
502,1688688000000,HPL,HEDEF PORTFÖY ÇINAR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),6.296548,10508339.0,13.0,66166255.76,-
503,1688688000000,HPO,HSBC PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON,0.052841,5799294510.198,2751.0,306442471.75,-
504,1688688000000,HPT,HSBC PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.034222,9431331299.0,12905.0,322762957.51,-
505,1688688000000,HPU,HEDEF PORTFÖY ULUDAĞ HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),1.298012,159540585.0,1.0,207085605.23,-
506,1688688000000,HPV,ZİRAAT PORTFÖY HALKBANK KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU,2.376124,721051583.0,268469.0,1713308165.47,-
507,1688688000000,HPZ,HEDEF PORTFÖY ZEN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN),138.434723,4928853.0,50.0,682324402.04,-
508,1688688000000,HP3,HEDEF PORTFÖY LİDYA SERBEST (DÖVİZ) FON,25.679506,3100000.0,3.0,79606468.64,-
509,1688688000000,HSA,HSBC PORTFÖY DEĞİŞKEN (TL) FON,592.377522,4154989.0,4115.0,2461322089.67,-
510,1688688000000,HSL,HSBC PORTFÖY PARA PİYASASI (TL) FONU,114.159421,2994064.0,16690.0,341800613.33,-
511,1688688000000,HST,HSBC PORTFÖY  BORÇLANMA ARAÇLARI (TL) FONU,0.433373,42195031.328,3435.0,18286167.23,-
512,1688688000000,HTZ,HEDEF PORTFÖY TURKUAZ SERBEST (TL) FON,3.328429,20483897.0,150.0,68179190.44,-
513,1688688000000,HUI,AZİMUT PORTFÖY CAN SERBEST ÖZEL FON,32.563292,23661986.0,1.0,770512148.31,-
514,1688688000000,HVA,HEDEF PORTFÖY ECE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),8.108937,10333815.0,50.0,83796251.36,-
515,1688688000000,HVB,HEDEF PORTFÖY PUSULA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.390841,270582212.0,20.0,105754617.4,-
516,1688688000000,HVC,HEDEF PORTFÖY ROTA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),34.519173,8760078.0,49.0,302390649.11,-
517,1688688000000,HVK,HEDEF PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,1.470808,284842150.0,775.0,418947991.36,-
